,clid,hhid,r01,r17,r18_1,r18_2
36395,1599.0,4.0,No,2.0,I,J
36396,1599.0,5.0,No,4.0,I,J
36397,1599.0,5.0,No,1.0,A,
36398,1599.0,5.0,No,3.0,I,J
36399,1599.0,5.0,No,2.0,A,
36400,1599.0,6.0,No,2.0,A,
36401,1599.0,6.0,No,1.0,A,
36402,1599.0,6.0,No,6.0,A,
36403,1599.0,6.0,No,5.0,A,
36404,1599.0,6.0,No,7.0,A,
36405,1599.0,6.0,No,8.0,A,
36406,1599.0,6.0,No,3.0,A,
36407,1599.0,6.0,No,4.0,A,
36408,1600.0,1.0,No,3.0,J,
36409,1600.0,1.0,No,4.0,J,
36410,1600.0,1.0,No,2.0,F,
36411,1600.0,1.0,No,1.0,E,
36412,1600.0,1.0,No,7.0,J,
36413,1600.0,1.0,No,6.0,J,
36414,1600.0,1.0,No,5.0,J,
36415,1600.0,2.0,No,1.0,E,
36416,1600.0,2.0,No,2.0,E,
36417,1600.0,2.0,No,3.0,I,
36418,1600.0,2.0,No,4.0,J,
36419,1600.0,3.0,No,3.0,J,
36420,1600.0,3.0,No,1.0,A,
36421,1600.0,3.0,No,2.0,X,
36422,1600.0,3.0,No,4.0,J,
36423,1600.0,9.0,No,2.0,B,
36424,1600.0,9.0,No,5.0,J,
36425,1600.0,9.0,No,4.0,J,
36426,1600.0,9.0,No,7.0,J,
36427,1600.0,9.0,No,6.0,J,
36428,1600.0,9.0,No,1.0,E,
36429,1600.0,9.0,No,3.0,B,
36430,1601.0,3.0,No,1.0,A,G
36431,1601.0,4.0,No,1.0,D,E
36432,1601.0,4.0,No,2.0,D,E
36433,1601.0,5.0,No,3.0,I,
36434,1601.0,5.0,No,1.0,E,
36435,1601.0,5.0,No,2.0,I,
36436,1601.0,5.0,No,4.0,I,
36437,1601.0,8.0,No,2.0,A,
36438,1601.0,8.0,No,1.0,D,
36439,1602.0,1.0,No,5.0,I,
36440,1602.0,1.0,No,3.0,J,
36441,1602.0,1.0,No,1.0,C,
36442,1602.0,1.0,No,4.0,J,
36443,1602.0,1.0,No,2.0,I,
36444,1602.0,3.0,No,2.0,B,
36445,1602.0,3.0,No,1.0,B,
36446,1602.0,3.0,No,10.0,J,
36447,1602.0,3.0,No,7.0,J,
36448,1602.0,3.0,No,9.0,J,
36449,1602.0,3.0,No,6.0,I,
36450,1602.0,3.0,No,4.0,I,
36451,1602.0,3.0,No,5.0,I,
36452,1602.0,3.0,No,8.0,J,
36453,1602.0,3.0,No,3.0,C,
36454,1602.0,4.0,No,1.0,C,
36455,1602.0,4.0,No,4.0,J,
36456,1602.0,4.0,No,2.0,C,
36457,1602.0,4.0,No,3.0,J,
36458,1602.0,4.0,No,5.0,J,
36459,1602.0,5.0,No,2.0,G,
36460,1602.0,5.0,No,1.0,G,
36461,1602.0,6.0,No,6.0,I,
36462,1602.0,6.0,No,5.0,I,
36463,1602.0,6.0,No,4.0,I,
36464,1602.0,6.0,No,3.0,I,
36465,1602.0,6.0,No,7.0,J,
36466,1602.0,6.0,No,1.0,A,
36467,1602.0,6.0,No,2.0,A,
36468,1602.0,7.0,No,3.0,I,
36469,1602.0,7.0,No,5.0,J,
36470,1602.0,7.0,No,2.0,I,
36471,1602.0,7.0,No,6.0,J,
36472,1602.0,7.0,No,4.0,I,
36473,1602.0,7.0,No,1.0,C,
36474,1602.0,8.0,No,1.0,A,
36475,1602.0,8.0,No,2.0,A,
36476,1602.0,8.0,No,3.0,I,
36477,1602.0,8.0,No,6.0,I,
36478,1602.0,8.0,No,5.0,I,
36479,1602.0,8.0,No,4.0,I,
36480,1602.0,9.0,No,2.0,C,
36481,1602.0,9.0,No,1.0,C,
36482,1602.0,9.0,No,3.0,I,
36483,1602.0,9.0,No,4.0,J,
36484,1602.0,10.0,No,1.0,B,
36485,1603.0,2.0,No,3.0,I,
36486,1603.0,2.0,No,2.0,I,
36487,1603.0,2.0,No,1.0,A,
36488,1603.0,3.0,No,1.0,X,
36489,1603.0,3.0,No,6.0,I,
36490,1603.0,3.0,No,4.0,I,
36491,1603.0,3.0,No,7.0,I,
36492,1603.0,3.0,No,8.0,J,
36493,1603.0,3.0,No,5.0,I,
36494,1603.0,3.0,No,3.0,I,
36495,1603.0,3.0,No,2.0,X,
36496,1603.0,4.0,No,1.0,X,
36497,1603.0,6.0,No,5.0,I,
36498,1603.0,6.0,No,1.0,D,
36499,1603.0,6.0,No,2.0,D,
36500,1603.0,6.0,No,6.0,I,
36501,1603.0,6.0,No,4.0,I,
36502,1603.0,6.0,No,3.0,I,
36503,1603.0,7.0,No,2.0,X,
36504,1603.0,7.0,No,4.0,J,
36505,1603.0,7.0,No,3.0,I,
36506,1603.0,7.0,No,1.0,X,
36507,1603.0,8.0,No,5.0,I,
36508,1603.0,8.0,No,2.0,I,
36509,1603.0,8.0,No,6.0,I,
36510,1603.0,8.0,No,4.0,I,
36511,1603.0,8.0,No,1.0,X,
36512,1603.0,8.0,No,3.0,I,
36513,1603.0,8.0,No,7.0,I,
36514,1603.0,9.0,No,2.0,H,
36515,1603.0,9.0,No,1.0,A,
36516,1603.0,9.0,No,3.0,I,
36517,1603.0,10.0,No,2.0,I,
36518,1603.0,10.0,No,1.0,X,
36519,1603.0,10.0,No,3.0,I,
36520,1604.0,1.0,No,5.0,G,
36521,1604.0,1.0,No,9.0,I,
36522,1604.0,1.0,No,4.0,G,
36523,1604.0,1.0,No,1.0,G,
36524,1604.0,1.0,No,2.0,G,
36525,1604.0,1.0,No,3.0,A,
36526,1604.0,1.0,No,8.0,I,
36527,1604.0,1.0,No,7.0,I,
36528,1604.0,1.0,No,6.0,A,
36529,1604.0,3.0,No,4.0,J,
36530,1604.0,3.0,No,3.0,J,
36531,1604.0,3.0,No,2.0,G,
36532,1604.0,3.0,No,1.0,B,
36533,1604.0,3.0,No,5.0,J,
36534,1604.0,4.0,No,7.0,J,
36535,1604.0,4.0,No,1.0,A,
36536,1604.0,4.0,No,3.0,B,
36537,1604.0,4.0,No,4.0,B,
36538,1604.0,4.0,No,6.0,J,
36539,1604.0,4.0,No,2.0,A,
36540,1604.0,4.0,No,5.0,J,
36541,1604.0,5.0,No,1.0,A,
36542,1604.0,5.0,No,2.0,B,
36543,1604.0,6.0,No,1.0,B,
36544,1604.0,8.0,No,1.0,G,
36545,1605.0,1.0,No,1.0,E,G
36546,1605.0,2.0,No,1.0,E,
36547,1605.0,2.0,No,2.0,E,G
36548,1605.0,4.0,No,1.0,G,
36549,1605.0,4.0,No,2.0,E,D
36550,1605.0,7.0,No,2.0,B,
36551,1605.0,7.0,No,1.0,C,
36552,1605.0,7.0,No,3.0,A,
36553,1605.0,8.0,No,1.0,C,
36554,1605.0,8.0,No,2.0,C,
36555,1605.0,9.0,No,1.0,E,
36556,1605.0,10.0,No,2.0,G,
36557,1605.0,10.0,No,1.0,D,
36558,1606.0,2.0,No,4.0,I,
36559,1606.0,2.0,No,3.0,I,
36560,1606.0,2.0,No,1.0,X,
36561,1606.0,2.0,No,2.0,A,
36562,1606.0,2.0,No,5.0,I,
36563,1606.0,3.0,No,1.0,A,
36564,1606.0,4.0,No,6.0,J,
36565,1606.0,4.0,No,4.0,J,
36566,1606.0,4.0,No,3.0,A,
36567,1606.0,4.0,No,1.0,A,
36568,1606.0,4.0,No,8.0,J,
36569,1606.0,4.0,No,5.0,J,
36570,1606.0,4.0,No,7.0,J,
36571,1606.0,4.0,No,2.0,A,
36572,1606.0,5.0,No,1.0,D,
36573,1606.0,5.0,No,3.0,I,
36574,1606.0,5.0,No,2.0,B,
36575,1606.0,5.0,No,4.0,J,
36576,1606.0,6.0,No,6.0,J,
36577,1606.0,6.0,No,5.0,J,
36578,1606.0,6.0,No,1.0,C,
36579,1606.0,6.0,No,2.0,D,
36580,1606.0,6.0,No,4.0,J,
36581,1606.0,6.0,No,3.0,J,
36582,1606.0,7.0,No,1.0,A,
36583,1606.0,8.0,No,2.0,H,
36584,1606.0,8.0,No,1.0,X,
36585,1606.0,9.0,No,1.0,D,
36586,1606.0,9.0,No,2.0,D,
36587,1606.0,10.0,No,1.0,A,
36588,1607.0,1.0,No,1.0,X,
36589,1607.0,5.0,No,1.0,A,H
36590,1607.0,5.0,No,2.0,A,
36591,1607.0,6.0,No,1.0,G,
36592,1607.0,7.0,No,2.0,X,
36593,1607.0,7.0,No,1.0,X,
36594,1608.0,1.0,No,1.0,E,
36595,1608.0,1.0,No,3.0,I,J
36596,1608.0,1.0,No,2.0,I,J
36597,1608.0,2.0,No,2.0,E,
36598,1608.0,2.0,No,7.0,J,
36599,1608.0,2.0,No,9.0,J,
36600,1608.0,2.0,No,5.0,I,
36601,1608.0,2.0,No,1.0,E,
36602,1608.0,2.0,No,4.0,I,
36603,1608.0,2.0,No,8.0,J,
36604,1608.0,2.0,No,3.0,I,
36605,1608.0,2.0,No,6.0,J,
36606,1608.0,3.0,No,1.0,A,
36607,1608.0,4.0,No,3.0,E,
36608,1608.0,4.0,No,5.0,J,
36609,1608.0,4.0,No,1.0,E,
36610,1608.0,4.0,No,2.0,I,
36611,1608.0,4.0,No,4.0,I,J
36612,1608.0,5.0,No,4.0,I,
36613,1608.0,5.0,No,3.0,I,
36614,1608.0,5.0,No,5.0,I,
36615,1608.0,5.0,No,8.0,J,
36616,1608.0,5.0,No,2.0,E,
36617,1608.0,5.0,No,6.0,J,
36618,1608.0,5.0,No,9.0,J,
36619,1608.0,5.0,No,7.0,J,
36620,1608.0,5.0,No,1.0,E,
36621,1608.0,6.0,No,5.0,I,
36622,1608.0,6.0,No,6.0,I,J
36623,1608.0,6.0,No,9.0,J,
36624,1608.0,6.0,No,10.0,J,
36625,1608.0,6.0,No,8.0,J,
36626,1608.0,6.0,No,7.0,J,
36627,1608.0,6.0,No,4.0,I,
36628,1608.0,6.0,No,1.0,E,
36629,1608.0,6.0,No,3.0,I,
36630,1608.0,6.0,No,2.0,E,
36631,1608.0,7.0,No,1.0,E,
36632,1608.0,7.0,No,2.0,I,
36633,1608.0,7.0,No,6.0,J,
36634,1608.0,7.0,No,3.0,I,
36635,1608.0,7.0,No,4.0,I,
36636,1608.0,7.0,No,5.0,J,
36637,1608.0,8.0,No,1.0,E,
36638,1608.0,8.0,No,3.0,J,
36639,1608.0,8.0,No,2.0,J,
36640,1608.0,9.0,No,1.0,E,
36641,1608.0,9.0,No,2.0,J,
36642,1608.0,9.0,No,4.0,I,J
36643,1608.0,9.0,No,5.0,I,J
36644,1608.0,9.0,No,3.0,E,
36645,1608.0,10.0,No,6.0,J,
36646,1608.0,10.0,No,2.0,E,
36647,1608.0,10.0,No,5.0,J,
36648,1608.0,10.0,No,1.0,E,
36649,1608.0,10.0,No,3.0,I,
36650,1608.0,10.0,No,4.0,I,
36651,1609.0,1.0,No,2.0,J,
36652,1609.0,1.0,No,5.0,J,B
36653,1609.0,1.0,No,1.0,D,B
36654,1609.0,1.0,No,3.0,J,
36655,1609.0,1.0,No,4.0,J,
36656,1609.0,4.0,No,3.0,A,
36657,1609.0,4.0,No,4.0,J,
36658,1609.0,4.0,No,1.0,A,
36659,1609.0,4.0,No,5.0,J,
36660,1609.0,4.0,No,2.0,A,
36661,1609.0,5.0,No,5.0,J,
36662,1609.0,5.0,No,6.0,I,
36663,1609.0,5.0,No,1.0,D,B
36664,1609.0,5.0,No,4.0,J,
36665,1609.0,5.0,No,3.0,J,
36666,1609.0,5.0,No,2.0,D,B
36667,1609.0,6.0,No,1.0,H,
36668,1609.0,6.0,No,3.0,J,
36669,1609.0,6.0,No,2.0,J,
36670,1609.0,8.0,No,4.0,J,
36671,1609.0,8.0,No,8.0,J,
36672,1609.0,8.0,No,1.0,D,
36673,1609.0,8.0,No,5.0,J,
36674,1609.0,8.0,No,6.0,J,
36675,1609.0,8.0,No,7.0,J,
36676,1609.0,8.0,No,2.0,D,
36677,1609.0,8.0,No,3.0,J,
36678,1610.0,1.0,No,1.0,A,
36679,1610.0,2.0,No,3.0,J,
36680,1610.0,2.0,No,5.0,J,
36681,1610.0,2.0,No,4.0,J,
36682,1610.0,2.0,No,2.0,A,
36683,1610.0,2.0,No,1.0,A,
36684,1610.0,3.0,No,2.0,A,
36685,1610.0,3.0,No,3.0,J,
36686,1610.0,3.0,No,4.0,J,
36687,1610.0,3.0,No,5.0,J,
36688,1610.0,3.0,No,1.0,A,
36689,1610.0,4.0,No,10.0,J,
36690,1610.0,4.0,No,3.0,I,
36691,1610.0,4.0,No,2.0,A,
36692,1610.0,4.0,No,9.0,J,
36693,1610.0,4.0,No,6.0,I,
36694,1610.0,4.0,No,12.0,A,I
36695,1610.0,4.0,No,8.0,I,
36696,1610.0,4.0,No,7.0,I,
36697,1610.0,4.0,No,1.0,A,
36698,1610.0,4.0,No,5.0,I,
36699,1610.0,4.0,No,11.0,J,
36700,1610.0,4.0,No,4.0,I,
36701,1610.0,5.0,No,2.0,A,
36702,1610.0,5.0,No,5.0,J,
36703,1610.0,5.0,No,1.0,A,
36704,1610.0,5.0,No,4.0,J,
36705,1610.0,5.0,No,3.0,J,
36706,1610.0,6.0,No,1.0,A,
36707,1610.0,6.0,No,3.0,J,
36708,1610.0,6.0,No,2.0,A,
36709,1610.0,7.0,No,1.0,A,
36710,1610.0,7.0,No,5.0,J,
36711,1610.0,7.0,No,2.0,A,
36712,1610.0,7.0,No,3.0,J,
36713,1610.0,7.0,No,4.0,J,
36714,1610.0,8.0,No,6.0,I,
36715,1610.0,8.0,No,4.0,A,
36716,1610.0,8.0,No,3.0,A,
36717,1610.0,8.0,No,8.0,J,
36718,1610.0,8.0,No,5.0,I,
36719,1610.0,8.0,No,9.0,J,
36720,1610.0,8.0,No,1.0,A,
36721,1610.0,8.0,No,2.0,A,
36722,1610.0,8.0,No,7.0,I,
36723,1610.0,9.0,No,4.0,J,
36724,1610.0,9.0,No,2.0,A,
36725,1610.0,9.0,No,5.0,J,
36726,1610.0,9.0,No,1.0,A,
36727,1610.0,9.0,No,3.0,J,
36728,1610.0,10.0,No,3.0,J,
36729,1610.0,10.0,No,1.0,A,
36730,1610.0,10.0,No,4.0,J,
36731,1610.0,10.0,No,6.0,J,
36732,1610.0,10.0,No,2.0,A,
36733,1610.0,10.0,No,5.0,J,
36734,1611.0,3.0,No,2.0,D,
36735,1611.0,3.0,No,1.0,D,
36736,1611.0,5.0,No,2.0,A,
36737,1611.0,5.0,No,1.0,E,
36738,1611.0,7.0,No,3.0,J,
36739,1611.0,7.0,No,4.0,J,
36740,1611.0,7.0,No,2.0,A,
36741,1611.0,7.0,No,1.0,A,
36742,1611.0,9.0,No,1.0,A,
36743,1612.0,2.0,No,3.0,G,
36744,1612.0,2.0,No,5.0,J,
36745,1612.0,2.0,No,6.0,J,
36746,1612.0,2.0,No,1.0,A,
36747,1612.0,2.0,No,4.0,J,
36748,1612.0,2.0,No,2.0,A,
36749,1612.0,4.0,No,4.0,I,
36750,1612.0,4.0,No,2.0,I,
36751,1612.0,4.0,No,1.0,I,
36752,1612.0,4.0,No,3.0,I,
36753,1612.0,5.0,No,1.0,I,C
36754,1612.0,6.0,No,1.0,G,
36755,1612.0,8.0,No,1.0,C,
36756,1612.0,9.0,No,2.0,G,
36757,1612.0,9.0,No,3.0,G,J
36758,1612.0,9.0,No,1.0,X,
36759,1612.0,9.0,No,4.0,G,
36760,1613.0,4.0,No,1.0,A,
36761,1613.0,6.0,No,1.0,G,D
36762,1613.0,7.0,No,1.0,I,
36763,1614.0,1.0,No,1.0,A,
36764,1614.0,2.0,No,1.0,A,
36765,1614.0,3.0,No,1.0,A,
36766,1614.0,4.0,No,1.0,A,
36767,1614.0,5.0,No,1.0,A,
36768,1614.0,6.0,No,1.0,A,
36769,1614.0,7.0,No,1.0,A,
36770,1614.0,8.0,No,1.0,A,
36771,1614.0,9.0,No,1.0,A,
36772,1614.0,10.0,No,1.0,A,
36773,1615.0,1.0,No,3.0,I,
36774,1615.0,1.0,No,2.0,I,
36775,1615.0,1.0,No,1.0,A,
36776,1615.0,2.0,Yes,2.0,B,
36777,1615.0,2.0,Yes,3.0,J,
36778,1615.0,3.0,No,3.0,J,
36779,1615.0,3.0,No,5.0,J,
36780,1615.0,3.0,No,4.0,J,
36781,1615.0,3.0,No,1.0,A,
36782,1615.0,3.0,No,2.0,A,
36783,1615.0,4.0,No,1.0,E,
36784,1615.0,4.0,No,3.0,J,
36785,1615.0,4.0,No,4.0,J,
36786,1615.0,4.0,No,2.0,J,
36787,1615.0,4.0,No,5.0,J,
36788,1615.0,5.0,No,2.0,E,
36789,1615.0,5.0,No,1.0,E,
36790,1615.0,6.0,No,2.0,I,
36791,1615.0,6.0,No,1.0,A,
36792,1615.0,7.0,No,3.0,J,
36793,1615.0,7.0,No,6.0,J,
36794,1615.0,7.0,No,7.0,J,
36795,1615.0,7.0,No,5.0,J,
36796,1615.0,7.0,No,2.0,F,
36797,1615.0,7.0,No,1.0,D,
36798,1615.0,7.0,No,8.0,J,
36799,1615.0,7.0,No,4.0,J,
36800,1615.0,8.0,No,1.0,E,
36801,1615.0,9.0,No,1.0,E,
36802,1615.0,9.0,No,3.0,I,
36803,1615.0,9.0,No,2.0,D,
36804,1615.0,10.0,No,4.0,J,
36805,1615.0,10.0,No,2.0,E,
36806,1615.0,10.0,No,1.0,E,
36807,1615.0,10.0,No,3.0,J,
36808,1616.0,1.0,No,1.0,G,A
36809,1616.0,1.0,No,2.0,G,A
36810,1616.0,3.0,No,1.0,B,F
36811,1616.0,6.0,No,3.0,J,I
36812,1616.0,6.0,No,1.0,A,G
36813,1616.0,6.0,No,2.0,D,G
36814,1616.0,7.0,No,3.0,J,
36815,1616.0,7.0,No,4.0,J,
36816,1616.0,7.0,No,2.0,J,
36817,1616.0,7.0,No,5.0,D,G
36818,1616.0,7.0,No,6.0,D,G
36819,1616.0,7.0,No,1.0,X,
36820,1616.0,7.0,No,7.0,D,G
36821,1616.0,8.0,No,4.0,J,
36822,1616.0,8.0,No,2.0,G,
36823,1616.0,8.0,No,1.0,G,
36824,1616.0,8.0,No,3.0,G,
36825,1616.0,8.0,No,7.0,J,
36826,1616.0,8.0,No,6.0,J,
36827,1616.0,8.0,No,9.0,J,
36828,1616.0,8.0,No,8.0,J,
36829,1616.0,8.0,No,5.0,J,
36830,1617.0,1.0,No,2.0,A,
36831,1617.0,1.0,No,1.0,A,
36832,1617.0,7.0,No,1.0,A,
36833,1617.0,7.0,No,2.0,A,
36834,1618.0,2.0,No,1.0,A,
36835,1618.0,2.0,No,2.0,E,
36836,1618.0,2.0,No,3.0,A,
36837,1618.0,5.0,No,1.0,A,D
36838,1618.0,6.0,No,1.0,E,C
36839,1619.0,1.0,No,1.0,G,
36840,1619.0,1.0,No,2.0,G,
36841,1619.0,3.0,No,1.0,A,
36842,1619.0,4.0,No,1.0,A,
36843,1619.0,6.0,No,1.0,A,
36844,1619.0,6.0,No,3.0,J,
36845,1619.0,6.0,No,2.0,J,
36846,1619.0,8.0,No,4.0,J,
36847,1619.0,8.0,No,3.0,J,
36848,1619.0,8.0,No,2.0,D,
36849,1619.0,8.0,No,1.0,D,
36850,1619.0,9.0,No,3.0,J,
36851,1619.0,9.0,No,2.0,D,
36852,1619.0,9.0,No,1.0,D,
36853,1619.0,10.0,No,1.0,A,G
36854,1620.0,1.0,No,6.0,J,
36855,1620.0,1.0,No,4.0,I,
36856,1620.0,1.0,No,1.0,G,
36857,1620.0,1.0,No,3.0,I,
36858,1620.0,1.0,No,7.0,J,
36859,1620.0,1.0,No,2.0,G,
36860,1620.0,1.0,No,5.0,J,
36861,1620.0,2.0,No,1.0,F,B
36862,1620.0,5.0,No,1.0,G,
36863,1620.0,5.0,No,3.0,I,
36864,1620.0,5.0,No,2.0,G,
36865,1620.0,5.0,No,5.0,J,
36866,1620.0,5.0,No,4.0,J,
36867,1621.0,2.0,No,2.0,A,G
36868,1621.0,2.0,No,4.0,I,A
36869,1621.0,2.0,No,3.0,F,A
36870,1621.0,2.0,No,1.0,A,G
36871,1621.0,2.0,No,5.0,J,A
36872,1621.0,3.0,No,4.0,J,
36873,1621.0,3.0,No,2.0,A,
36874,1621.0,3.0,No,7.0,C,
36875,1621.0,3.0,No,6.0,J,
36876,1621.0,3.0,No,5.0,J,
36877,1621.0,3.0,No,1.0,A,
36878,1621.0,3.0,No,3.0,J,
36879,1621.0,4.0,No,3.0,J,
36880,1621.0,4.0,No,1.0,C,
36881,1621.0,4.0,No,2.0,C,
36882,1621.0,4.0,No,5.0,J,
36883,1621.0,4.0,No,4.0,J,
36884,1621.0,5.0,No,3.0,I,
36885,1621.0,5.0,No,9.0,I,
36886,1621.0,5.0,No,7.0,I,
36887,1621.0,5.0,No,2.0,A,
36888,1621.0,5.0,No,1.0,A,
36889,1621.0,5.0,No,4.0,I,
36890,1621.0,5.0,No,6.0,I,
36891,1621.0,5.0,No,10.0,J,
36892,1621.0,5.0,No,5.0,I,
36893,1621.0,5.0,No,8.0,I,
36894,1621.0,6.0,No,2.0,I,
36895,1621.0,6.0,No,1.0,B,
36896,1621.0,8.0,No,4.0,J,
36897,1621.0,8.0,No,1.0,D,
36898,1621.0,8.0,No,3.0,J,
36899,1621.0,8.0,No,5.0,B,
36900,1621.0,8.0,No,2.0,J,
36901,1621.0,10.0,No,2.0,A,I
36902,1621.0,10.0,No,1.0,A,
36903,1622.0,1.0,No,4.0,J,
36904,1622.0,1.0,No,3.0,I,
36905,1622.0,1.0,No,1.0,A,
36906,1622.0,1.0,No,2.0,X,
36907,1622.0,2.0,No,2.0,I,
36908,1622.0,2.0,No,3.0,I,
36909,1622.0,2.0,No,1.0,A,
36910,1622.0,2.0,No,4.0,I,
36911,1622.0,3.0,No,5.0,J,
36912,1622.0,3.0,No,6.0,J,
36913,1622.0,3.0,No,4.0,H,
36914,1622.0,3.0,No,7.0,J,
36915,1622.0,3.0,No,3.0,H,
36916,1622.0,3.0,No,2.0,I,
36917,1622.0,3.0,No,8.0,J,
36918,1622.0,3.0,No,1.0,C,
36919,1622.0,4.0,No,2.0,C,
36920,1622.0,4.0,No,5.0,I,
36921,1622.0,4.0,No,1.0,C,
36922,1622.0,4.0,No,6.0,I,
36923,1622.0,4.0,No,4.0,I,
36924,1622.0,4.0,No,7.0,I,
36925,1622.0,4.0,No,3.0,I,
36926,1622.0,5.0,No,9.0,I,
36927,1622.0,5.0,No,4.0,I,
36928,1622.0,5.0,No,6.0,I,
36929,1622.0,5.0,No,7.0,I,
36930,1622.0,5.0,No,8.0,I,
36931,1622.0,5.0,No,1.0,C,
36932,1622.0,5.0,No,3.0,I,
36933,1622.0,5.0,No,2.0,I,
36934,1622.0,5.0,No,5.0,I,
36935,1622.0,6.0,No,1.0,A,
36936,1622.0,7.0,No,2.0,I,
36937,1622.0,7.0,No,3.0,J,
36938,1622.0,7.0,No,4.0,J,
36939,1622.0,7.0,No,1.0,C,
36940,1622.0,8.0,No,1.0,A,
36941,1622.0,8.0,No,3.0,I,
36942,1622.0,8.0,No,2.0,I,
36943,1622.0,9.0,No,3.0,J,
36944,1622.0,9.0,No,2.0,C,
36945,1622.0,9.0,No,1.0,C,
36946,1622.0,10.0,No,7.0,J,
36947,1622.0,10.0,No,8.0,J,
36948,1622.0,10.0,No,2.0,I,
36949,1622.0,10.0,No,3.0,I,
36950,1622.0,10.0,No,5.0,I,
36951,1622.0,10.0,No,6.0,J,
36952,1622.0,10.0,No,9.0,J,
36953,1622.0,10.0,No,1.0,C,
36954,1622.0,10.0,No,4.0,I,
36955,1623.0,2.0,No,3.0,A,
36956,1623.0,2.0,No,1.0,A,
36957,1623.0,2.0,No,4.0,J,
36958,1623.0,2.0,No,6.0,J,
36959,1623.0,2.0,No,5.0,J,
36960,1623.0,2.0,No,2.0,A,
36961,1623.0,2.0,No,7.0,J,
36962,1623.0,4.0,No,1.0,A,
36963,1623.0,6.0,No,2.0,B,
36964,1623.0,6.0,No,1.0,B,
36965,1623.0,6.0,No,4.0,J,
36966,1623.0,6.0,No,5.0,J,
36967,1623.0,6.0,No,3.0,J,
36968,1623.0,6.0,No,6.0,J,
36969,1623.0,6.0,No,7.0,J,
36970,1623.0,7.0,No,4.0,J,
36971,1623.0,7.0,No,2.0,A,
36972,1623.0,7.0,No,1.0,A,
36973,1623.0,7.0,No,6.0,J,
36974,1623.0,7.0,No,3.0,J,
36975,1623.0,7.0,No,5.0,J,
36976,1623.0,10.0,No,2.0,A,
36977,1623.0,10.0,No,6.0,H,
36978,1623.0,10.0,No,1.0,A,
36979,1623.0,10.0,No,3.0,A,
36980,1623.0,10.0,No,7.0,H,
36981,1623.0,10.0,No,4.0,C,
36982,1623.0,10.0,No,5.0,G,
36983,1624.0,1.0,No,1.0,A,
36984,1624.0,1.0,No,2.0,A,
36985,1624.0,2.0,No,1.0,G,
36986,1624.0,3.0,No,3.0,J,
36987,1624.0,3.0,No,2.0,A,
36988,1624.0,3.0,No,1.0,A,
36989,1624.0,3.0,No,4.0,J,
36990,1624.0,3.0,No,5.0,J,
36991,1624.0,3.0,No,6.0,J,
36992,1624.0,4.0,No,3.0,J,
36993,1624.0,4.0,No,2.0,G,
36994,1624.0,4.0,No,1.0,E,
36995,1624.0,4.0,No,4.0,J,
36996,1624.0,5.0,No,1.0,G,
36997,1624.0,5.0,No,2.0,I,
36998,1624.0,6.0,No,1.0,G,
36999,1624.0,6.0,No,2.0,G,
37000,1624.0,7.0,No,1.0,D,
37001,1624.0,7.0,No,3.0,J,
37002,1624.0,7.0,No,2.0,D,
37003,1625.0,1.0,No,1.0,D,
37004,1625.0,2.0,No,1.0,A,
37005,1625.0,2.0,No,5.0,J,
37006,1625.0,2.0,No,3.0,J,
37007,1625.0,2.0,No,4.0,J,
37008,1625.0,2.0,No,2.0,J,
37009,1625.0,3.0,No,2.0,J,
37010,1625.0,3.0,No,1.0,D,
37011,1625.0,5.0,No,3.0,J,
37012,1625.0,5.0,No,1.0,A,
37013,1625.0,5.0,No,2.0,C,
37014,1625.0,6.0,No,1.0,D,
37015,1625.0,7.0,No,3.0,J,
37016,1625.0,7.0,No,5.0,J,
37017,1625.0,7.0,No,6.0,J,
37018,1625.0,7.0,No,1.0,D,
37019,1625.0,7.0,No,4.0,J,
37020,1625.0,7.0,No,2.0,G,
37021,1625.0,8.0,No,1.0,A,
37022,1625.0,9.0,No,2.0,D,
37023,1625.0,9.0,No,1.0,D,
37024,1625.0,9.0,No,3.0,J,
37025,1625.0,9.0,No,4.0,J,
37026,1625.0,10.0,No,1.0,D,
37027,1626.0,1.0,No,1.0,D,C
37028,1626.0,2.0,No,4.0,J,
37029,1626.0,2.0,No,1.0,B,
37030,1626.0,2.0,No,6.0,J,
37031,1626.0,2.0,No,7.0,J,
37032,1626.0,2.0,No,5.0,J,
37033,1626.0,2.0,No,3.0,J,
37034,1626.0,2.0,No,2.0,B,
37035,1626.0,5.0,No,1.0,A,
37036,1626.0,5.0,No,2.0,A,
37037,1626.0,6.0,No,4.0,A,I
37038,1626.0,6.0,No,2.0,A,I
37039,1626.0,6.0,No,1.0,A,G
37040,1626.0,6.0,No,3.0,A,J
37041,1626.0,7.0,No,1.0,C,B
37042,1626.0,8.0,No,1.0,A,C
37043,1626.0,8.0,No,8.0,J,A
37044,1626.0,8.0,No,3.0,I,A
37045,1626.0,8.0,No,2.0,I,A
37046,1626.0,8.0,No,7.0,J,A
37047,1626.0,8.0,No,6.0,J,A
37048,1626.0,8.0,No,5.0,I,A
37049,1626.0,8.0,No,4.0,I,A
37050,1627.0,1.0,No,1.0,A,
37051,1627.0,1.0,No,2.0,A,
37052,1627.0,2.0,No,1.0,E,
37053,1627.0,3.0,No,4.0,J,
37054,1627.0,3.0,No,3.0,I,
37055,1627.0,3.0,No,1.0,E,
37056,1627.0,3.0,No,2.0,E,
